id2,geography,year,state,percent_renter,percent_asian,percent_black,percent_hispanic,percent_multifamily_housing,eviction_rate,poverty_rate,median_income,avg_cost_electricity,avg_cost_gas,avg_cost_water,asthma_rate
8031004303,"Census Tract 43.03, Denver County, Colorado",2014,CO,0.125,0.022,0.019,0.025,0.008907363,1.19,4.28,153750,2577,1570.09,1239.98,n/a
8031004304,"Census Tract 43.04, Denver County, Colorado",2014,CO,0.336,0.007,0.044,0.13,0.155454862,0.73,5.87,78359,1835.84,881.59,452.51,n/a
8031004306,"Census Tract 43.06, Denver County, Colorado",2014,CO,0.387,0.017,0.053,0.026,0.324726477,1.78,0.95,85391,1236.2,623.09,207.38,n/a
8031004403,"Census Tract 44.03, Denver County, Colorado",2014,CO,0.55,0.016,0.194,0.317,0.33557047,2.34,24.85,47089,569.65,528.71,216.59,n/a
8031004404,"Census Tract 44.04, Denver County, Colorado",2014,CO,0.701,0.139,0.259,0.247,0.601834161,6.02,37.39,37679,386.35,386.35,165.54,n/a
8031004405,"Census Tract 44.05, Denver County, Colorado",2014,CO,0.519,0.029,0.098,0.114,0.505315379,1.46,6.22,76029,1835.84,881.59,452.51,n/a
8031004503,"Census Tract 45.03, Denver County, Colorado",2014,CO,0.642,0.07,0,0.861,0.270290965,3.34,35.71,29384,3274.5,1663,734.42,n/a
8031004504,"Census Tract 45.04, Denver County, Colorado",2014,CO,0.533,0.035,0.004,0.768,0.285095321,2.15,18.79,33855,-9999,-9999,-9999,n/a
8031004505,"Census Tract 45.05, Denver County, Colorado",2014,CO,0.613,0.007,0.001,0.833,0.278700906,1.82,33.75,27629,864,372,31,n/a
8031004506,"Census Tract 45.06, Denver County, Colorado",2014,CO,0.702,0.098,0.065,0.749,0.29512894,2.2,36.44,26856,513.43,354.86,92.14,n/a
8031004601,"Census Tract 46.01, Denver County, Colorado",2014,CO,0.262,0.033,0,0.659,0.013975155,1.68,12.22,44805,744,624,104,n/a
8031004602,"Census Tract 46.02, Denver County, Colorado",2014,CO,0.551,0.056,0.012,0.739,0.414902625,4.77,14.29,41260,1196.47,855.06,970.88,n/a
8031004603,"Census Tract 46.03, Denver County, Colorado",2014,CO,0.36,0.032,0.009,0.611,0.079062958,2.16,24.33,44445,744,624,104,n/a
8031004700,"Census Tract 47, Denver County, Colorado",2014,CO,0.437,0.075,0,0.576,0.309407044,6.72,17.64,49275,1248,492,414,n/a
8031004801,"Census Tract 48.01, Denver County, Colorado",2014,CO,0.076,0.054,0,0.405,0,1.45,9.57,60975,1029.12,731.75,146.84,n/a
8031005001,"Census Tract 50.01, Denver County, Colorado",2014,CO,0.243,0.012,0.148,0.094,0.101860053,1.87,11.57,56182,492,252,828,n/a
8031005002,"Census Tract 50.02, Denver County, Colorado",2014,CO,0.691,0.076,0.251,0.099,0.716459977,5.81,19.88,36567,689,880.5,649.17,n/a
8031005102,"Census Tract 51.02, Denver County, Colorado",2014,CO,0.272,0.007,0.03,0.173,0.149596524,2.24,6.52,61713,2675.59,599.03,384.78,n/a
8031005104,"Census Tract 51.04, Denver County, Colorado",2014,CO,0.788,0.036,0.05,0.283,0.712230216,2.88,19.56,39366,372,120,207,n/a
8031005200,"Census Tract 52, Denver County, Colorado",2014,CO,0.146,0.025,0.068,0.102,0.049053959,0.43,5.15,81645,1236.2,623.09,207.38,n/a
8031005300,"Census Tract 53, Denver County, Colorado",2014,CO,0.539,0.059,0.113,0.127,0.402332362,2.46,8.52,40588,-9999,-9999,-9999,n/a
8031005502,"Census Tract 55.02, Denver County, Colorado",2014,CO,0.412,0.081,0.038,0.401,0.34,0.64,2.84,70676,1572.27,624,447.43,n/a
8031005503,"Census Tract 55.03, Denver County, Colorado",2014,CO,0.099,0.052,0.009,0.299,0.206839493,2.87,10.58,61534,1029.12,731.75,146.84,n/a
8031006701,"Census Tract 67.01, Denver County, Colorado",2014,CO,0.895,0.047,0.016,0.041,0.948984646,2.99,5.17,60429,2675.59,599.03,384.78,n/a
8031006804,"Census Tract 68.04, Denver County, Colorado",2014,CO,0.43,0.046,0.032,0.061,0.51896922,0.68,1.24,84358,1236.2,623.09,207.38,n/a
8031006809,"Census Tract 68.09, Denver County, Colorado",2014,CO,0.397,0.053,0.125,0.102,0.545186377,1.43,2.27,52896,252,252,145,n/a
8031006810,"Census Tract 68.10, Denver County, Colorado",2014,CO,0.418,0.064,0.137,0.102,0.373561084,2.86,1.58,62885,2675.59,599.03,384.78,n/a
8031006811,"Census Tract 68.11, Denver County, Colorado",2014,CO,0.53,0.074,0.109,0.11,0.608320951,3.61,3.29,56150,492,252,828,n/a
8031006812,"Census Tract 68.12, Denver County, Colorado",2014,CO,0.188,0.034,0.023,0.056,0.51555794,4.2,2.47,42226,744,744,491.42,n/a
8031006813,"Census Tract 68.13, Denver County, Colorado",2014,CO,0.77,0.028,0.205,0.094,0.844230769,2.32,14.02,36075,624,252,456,n/a
8031006814,"Census Tract 68.14, Denver County, Colorado",2014,CO,0.492,0.033,0.133,0.277,0.548477752,10.81,18.62,44375,1240.14,590.44,413.11,n/a
8031006901,"Census Tract 69.01, Denver County, Colorado",2014,CO,0.771,0.021,0.115,0.232,0.772503516,5.51,12.58,28613,466.62,334.62,450.08,n/a
8031007006,"Census Tract 70.06, Denver County, Colorado",2014,CO,1,0.151,0.121,0.305,0.979916635,7.06,10.38,29847,680,1286.5,1381.54,n/a
8031007013,"Census Tract 70.13, Denver County, Colorado",2014,CO,0.318,0.023,0.148,0.108,0.488011988,1.76,3.98,56332,492,252,828,n/a
8031007037,"Census Tract 70.37, Denver County, Colorado",2014,CO,0.811,0.032,0.269,0.418,0.846073298,7.89,30.15,34010,755.58,682.75,105.17,n/a
8031007088,"Census Tract 70.88, Denver County, Colorado",2014,CO,0.812,0.044,0.132,0.173,0.86409966,5.91,15.73,53359,252,252,145,n/a
8031007089,"Census Tract 70.89, Denver County, Colorado",2014,CO,0.291,0.041,0.111,0.11,0.947807933,1.93,11.93,26652,744,744,186,n/a
8031008304,"Census Tract 83.04, Denver County, Colorado",2014,CO,0.328,0.01,0.205,0.661,0.020585049,3.45,22.47,42143,1896.14,839.45,386.07,n/a
8031008305,"Census Tract 83.05, Denver County, Colorado",2014,CO,0.392,0.007,0.24,0.634,0.015686275,5.03,18.92,41964,1896.14,839.45,386.07,n/a
8031008306,"Census Tract 83.06, Denver County, Colorado",2014,CO,0.585,0.013,0.261,0.647,0.455488804,12.24,33.19,38333,1620,996,1242,n/a
8031008312,"Census Tract 83.12, Denver County, Colorado",2014,CO,0.417,0.01,0.236,0.565,0.263803681,5.61,25.51,40872,798.84,632.76,226.83,n/a
8031008386,"Census Tract 83.86, Denver County, Colorado",2014,CO,0.183,0.009,0.193,0.668,0,2.35,11.16,50177,505.28,786.08,135.21,n/a
8031008387,"Census Tract 83.87, Denver County, Colorado",2014,CO,0.259,0.036,0.238,0.561,0.009339975,2.94,23.39,51610,505.28,786.08,135.21,n/a
8031008388,"Census Tract 83.88, Denver County, Colorado",2014,CO,0.544,0.018,0.263,0.464,0.484206748,4.63,3.33,56082,2233.19,1353.76,629.84,n/a
8031008389,"Census Tract 83.89, Denver County, Colorado",2014,CO,0.136,0.093,0.272,0.343,0.013354281,2.12,2.09,83672,1419.33,868.39,281.88,n/a
8031008390,"Census Tract 83.90, Denver County, Colorado",2014,CO,0.361,0.047,0.29,0.39,0.166005052,4.28,15.49,58879,2006.95,1412.12,893.82,n/a
8031008391,"Census Tract 83.91, Denver County, Colorado",2014,CO,0.206,0.038,0.263,0.46,0,4.1,5.3,77580,1819.63,973.99,152.89,n/a
8031011902,"Census Tract 119.02, Denver County, Colorado",2014,CO,0.504,0.007,0.03,0.471,0.537226776,2.68,8.65,57024,1429.85,1336.69,404.41,n/a
8031011903,"Census Tract 119.03, Denver County, Colorado",2014,CO,0.304,0.037,0,0.39,0.265674814,1.86,6.67,57946,1620,372,41,n/a
8031012001,"Census Tract 120.01, Denver County, Colorado",2014,CO,0.299,0.066,0.039,0.195,0.336248785,2.37,8.4,65938,1012,1155.5,727.04,n/a
8031012010,"Census Tract 120.10, Denver County, Colorado",2014,CO,0.368,0.056,0,0.177,0.440609952,1.68,1.82,58836,1620,372,41,n/a
8031012014,"Census Tract 120.14, Denver County, Colorado",2014,CO,0.398,0.079,0,0.196,0.521998015,2,6.42,59035,1620,372,41,n/a
8031015300,"Census Tract 153, Denver County, Colorado",2014,CO,0.726,0.04,0.093,0.125,0.785215606,2.56,4.25,42388,744,744,491.42,n/a
8031015400,"Census Tract 154, Denver County, Colorado",2014,CO,0.268,0.066,0.022,0.282,0.104486423,0.89,8.24,52132,931.15,321.23,174.62,n/a
8031015500,"Census Tract 155, Denver County, Colorado",2014,CO,0.899,0.018,0.048,0.259,0.857837838,5.48,12.99,34559,755.58,682.75,105.17,n/a
8031015600,"Census Tract 156, Denver County, Colorado",2014,CO,0.614,0.074,0.019,0.704,0.406749556,4.25,38.08,26480,513.43,354.86,92.14,n/a
8031015700,"Census Tract 157, Denver County, Colorado",2014,CO,0.498,0.1,0.015,0.529,0.440723982,6.68,12.82,41432,1196.47,855.06,970.88,n/a
13089020100,"Census Tract 201, DeKalb County, Georgia",2014,GA,0.24,0.037,0.011,0.044,0.137203166,0,3.85,130385,1084.27,526.09,372.76,n/a
13089020200,"Census Tract 202, DeKalb County, Georgia",2014,GA,0.47,0.036,0.034,0.07,0.441558442,1.01,1.42,87500,1628.03,710.61,443.19,n/a
13089020300,"Census Tract 203, DeKalb County, Georgia",2014,GA,0.32,0.025,0.078,0.048,0.248642124,1.41,4.8,103722,1400.06,778.59,341.17,n/a
13089020400,"Census Tract 204, DeKalb County, Georgia",2014,GA,0.405,0.026,0.042,0.025,0.509944312,1.24,3.27,83720,1846.15,1172.15,618.94,n/a
13089020500,"Census Tract 205, DeKalb County, Georgia",2014,GA,0.495,0.01,0.553,0.07,0.313844457,2.71,11.77,45760,561,591,398.5,n/a
13089020600,"Census Tract 206, DeKalb County, Georgia",2014,GA,0.589,0.029,0.603,0.021,0.512487512,3.07,34.21,38661,973.09,667.64,649.45,n/a
13089020700,"Census Tract 207, DeKalb County, Georgia",2014,GA,0.443,0.016,0.475,0.008,0.408499566,4.96,13.73,45742,561,591,398.5,n/a
13089020801,"Census Tract 208.01, DeKalb County, Georgia",2014,GA,0.164,0.007,0.448,0.033,0.050086356,2.91,7.6,67005,1099.88,580.12,347.11,n/a
13089020802,"Census Tract 208.02, DeKalb County, Georgia",2014,GA,0.361,0.013,0.566,0.057,0.264578834,2.63,16.25,49464,1126.08,1460.16,811.32,n/a
13089020900,"Census Tract 209, DeKalb County, Georgia",2014,GA,0.318,0,0.583,0.027,0.117431193,7.29,7,46161,561,591,398.5,n/a
13089021101,"Census Tract 211.01, DeKalb County, Georgia",2014,GA,0.143,0.053,0.115,0.033,0.046628407,0.82,3.38,120625,2537.64,1155.54,632.93,n/a
13089021102,"Census Tract 211.02, DeKalb County, Georgia",2014,GA,0.512,0.051,0.103,0.043,0.544107014,2.44,5.57,80425,1512.3,943.16,747.24,n/a
13089021202,"Census Tract 212.02, DeKalb County, Georgia",2014,GA,0.224,0.045,0.059,0.046,0.274509804,3.43,1.53,96469,1995.31,1364.13,603.82,n/a
13089021204,"Census Tract 212.04, DeKalb County, Georgia",2014,GA,0.935,0.016,0.017,0.86,0.860629921,0.69,55.81,28939,1740,624,207,n/a
13089021208,"Census Tract 212.08, DeKalb County, Georgia",2014,GA,0.368,0.119,0.101,0.151,0.409392547,1.42,8.08,58935,2082.86,1324.97,1025.07,n/a
13089021209,"Census Tract 212.09, DeKalb County, Georgia",2014,GA,0.532,0.149,0.085,0.045,0.557073171,1.19,5.76,58423,2082.86,1324.97,1025.07,n/a
13089021210,"Census Tract 212.10, DeKalb County, Georgia",2014,GA,0.086,0.062,0.013,0.017,0.038123167,5.54,1.87,119330,2537.64,1155.54,632.93,n/a
13089021211,"Census Tract 212.11, DeKalb County, Georgia",2014,GA,0.078,0.09,0.017,0.036,0.043410853,2.34,0.85,102524,1848.12,817.45,716.81,n/a
13089021213,"Census Tract 212.13, DeKalb County, Georgia",2014,GA,0.043,0.032,0,0.028,0,0,3.38,135977,1008,1216.35,515.91,n/a
13089021214,"Census Tract 212.14, DeKalb County, Georgia",2014,GA,0.089,0.023,0.02,0.06,0.020914397,0,4.11,105088,1848.12,817.45,716.81,n/a
13089021215,"Census Tract 212.15, DeKalb County, Georgia",2014,GA,0.721,0.436,0.068,0.037,0.763539823,1.07,6.71,92724,2415.03,765.3,1127.97,n/a
13089021216,"Census Tract 212.16, DeKalb County, Georgia",2014,GA,0.726,0.143,0.157,0.093,0.79428333,2.99,7.71,62788,1438.32,1065,599.71,n/a
13089021217,"Census Tract 212.17, DeKalb County, Georgia",2014,GA,0.399,0.12,0.136,0.043,0.385542169,4.93,8.41,73077,2149.5,1329.7,861.41,n/a
13089021218,"Census Tract 212.18, DeKalb County, Georgia",2014,GA,0.65,0.134,0.303,0.057,0.792725173,2.36,6.7,50177,2034.49,916.85,563.92,n/a
13089021301,"Census Tract 213.01, DeKalb County, Georgia",2014,GA,0.788,0.093,0.289,0.297,0.765035678,4.5,13.99,46339,1150.23,654.68,560.03,n/a
13089021303,"Census Tract 213.03, DeKalb County, Georgia",2014,GA,0.581,0.149,0.104,0.582,0.473520249,3.08,23.79,33994,1083.07,1915.81,389.84,n/a
13089021305,"Census Tract 213.05, DeKalb County, Georgia",2014,GA,0.62,0.104,0.143,0.474,0.652418448,4.22,30.08,39330,1116,744,932,n/a
13089021306,"Census Tract 213.06, DeKalb County, Georgia",2014,GA,0.703,0.105,0.143,0.501,0.618729097,5.78,19.46,40960,-9999,-9999,-9999,n/a
13089021307,"Census Tract 213.07, DeKalb County, Georgia",2014,GA,0.395,0.227,0.113,0.356,0.231947484,4.81,20.45,44902,998.35,592.43,544.11,n/a
13089021308,"Census Tract 213.08, DeKalb County, Georgia",2014,GA,0.509,0.166,0.066,0.489,0.328715365,6.19,27.71,44684,998.35,592.43,544.11,n/a
13089021405,"Census Tract 214.05, DeKalb County, Georgia",2014,GA,0.272,0.077,0.052,0.145,0.153609831,2.17,8.69,109508,2219.15,1479.95,740.55,n/a
13089021409,"Census Tract 214.09, DeKalb County, Georgia",2014,GA,0.923,0.063,0.272,0.504,0.890839695,3.23,33.8,41278,1426.02,1678.8,686.5,n/a
13089021410,"Census Tract 214.10, DeKalb County, Georgia",2014,GA,0.678,0.016,0.074,0.534,0.613658537,2.69,27.62,47500,962.59,1270.59,935.92,n/a
13089021411,"Census Tract 214.11, DeKalb County, Georgia",2014,GA,0.674,0.048,0.077,0.083,0.62997543,1.04,5.21,75223,1512.3,943.16,747.24,n/a
13089021412,"Census Tract 214.12, DeKalb County, Georgia",2014,GA,0.287,0.03,0.041,0.101,0.13556338,1,2.62,103717,1848.12,817.45,716.81,n/a
13089021413,"Census Tract 214.13, DeKalb County, Georgia",2014,GA,0.799,0.013,0.11,0.705,0.738035264,1.79,26.02,34359,1083.07,1915.81,389.84,n/a
13089021414,"Census Tract 214.14, DeKalb County, Georgia",2014,GA,0.956,0.034,0.256,0.509,0.95131291,6.33,25.91,36488,-9999,-9999,-9999,n/a
13089021415,"Census Tract 214.15, DeKalb County, Georgia",2014,GA,0.479,0.052,0.09,0.192,0.40932914,1.43,15.66,80913,1512.3,943.16,747.24,n/a
13089021416,"Census Tract 214.16, DeKalb County, Georgia",2014,GA,0.494,0.055,0.043,0.621,0.439709882,0.75,26.35,55000,1211.37,1664.21,317.16,n/a
13089021417,"Census Tract 214.17, DeKalb County, Georgia",2014,GA,0.765,0.026,0.109,0.657,0.867242088,2.32,23.2,43750,998.35,592.43,544.11,n/a
13089021502,"Census Tract 215.02, DeKalb County, Georgia",2014,GA,0.501,0.053,0.167,0.068,0.526011561,2.04,8.88,58750,1788.25,755.92,433.57,n/a
13089021503,"Census Tract 215.03, DeKalb County, Georgia",2014,GA,0.608,0.163,0.1,0.266,0.566457501,4.02,7.55,44714,1362.58,1243.74,658.65,n/a
13089021504,"Census Tract 215.04, DeKalb County, Georgia",2014,GA,0.653,0.115,0.076,0.054,0.672164254,0.76,5.69,51215,1415.55,1798.12,421.2,n/a
13089021602,"Census Tract 216.02, DeKalb County, Georgia",2014,GA,0.47,0.092,0.052,0.056,0.423455685,1.78,6.68,66591,1878.16,1557.5,776.78,n/a
13089021603,"Census Tract 216.03, DeKalb County, Georgia",2014,GA,0.607,0.066,0.162,0.064,0.621079858,1.63,0,51527,1919.7,1488.53,407.55,n/a
13089021604,"Census Tract 216.04, DeKalb County, Georgia",2014,GA,0.019,0.036,0.093,0.048,0.050445104,5.47,1.03,130114,1594.08,1228.64,593.49,n/a
13089021605,"Census Tract 216.05, DeKalb County, Georgia",2014,GA,0.557,0.08,0.173,0.186,0.612696148,3.68,19.5,49044,1902.27,1615.23,584.11,n/a
13089021703,"Census Tract 217.03, DeKalb County, Georgia",2014,GA,0.086,0.096,0.02,0.062,0.0613851,0.45,4.72,131250,1460.24,3001.97,865.57,n/a
13089021704,"Census Tract 217.04, DeKalb County, Georgia",2014,GA,0.238,0.112,0.039,0.016,0.107994977,5.09,7.28,82028,1485.88,866.32,355.12,n/a
13089021705,"Census Tract 217.05, DeKalb County, Georgia",2014,GA,0.686,0.105,0.278,0.187,0.735366281,4.19,7.04,43500,1626,622.2,534.3,n/a
13089021706,"Census Tract 217.06, DeKalb County, Georgia",2014,GA,0.396,0.104,0.144,0.099,0.429452055,4.88,0.75,69495,1802.54,739.35,473.51,n/a
13089021805,"Census Tract 218.05, DeKalb County, Georgia",2014,GA,0.286,0.09,0.254,0.141,0.214659686,7.55,13.17,52010,1919.7,1488.53,407.55,n/a
13089021806,"Census Tract 218.06, DeKalb County, Georgia",2014,GA,0.566,0.055,0.384,0.176,0.416024653,6.24,25.98,41009,1005.94,1296.36,643.91,n/a
13089021808,"Census Tract 218.08, DeKalb County, Georgia",2014,GA,0.277,0.107,0.157,0.122,0.28525641,4.88,12.98,65987,1878.16,1557.5,776.78,n/a
13089021809,"Census Tract 218.09, DeKalb County, Georgia",2014,GA,0.114,0.068,0.121,0.061,0.009673952,4.93,5.07,90017,1408.99,990.55,416.45,n/a
13089021810,"Census Tract 218.10, DeKalb County, Georgia",2014,GA,0.347,0.085,0.226,0.059,0.391921397,2.81,5.04,76703,2183.32,1313.48,731.58,n/a
13089021812,"Census Tract 218.12, DeKalb County, Georgia",2014,GA,0.315,0.084,0.106,0.257,0.161554192,3.5,10.35,61467,1297.16,1690.47,561.84,n/a
13089021813,"Census Tract 218.13, DeKalb County, Georgia",2014,GA,1,0.028,0.544,0.398,0.9922899,6.87,25.65,29743,1164.52,1361.57,454.97,n/a
13089021814,"Census Tract 218.14, DeKalb County, Georgia",2014,GA,0.724,0.027,0.267,0.485,0.755514019,9.52,30.83,33520,1412.62,1371.28,450.69,n/a
13089021906,"Census Tract 219.06, DeKalb County, Georgia",2014,GA,0.427,0.035,0.75,0.051,0.145182578,11.92,17.57,39289,1484.6,2169.74,536.75,n/a
13089021907,"Census Tract 219.07, DeKalb County, Georgia",2014,GA,0.308,0.022,0.702,0.038,0.261387712,11.18,12.01,62840,1297.16,1690.47,561.84,n/a
13089021908,"Census Tract 219.08, DeKalb County, Georgia",2014,GA,0.76,0.028,0.824,0.028,0.657279029,15.52,36.42,31520,1520.95,1358.44,512.63,n/a
13089021909,"Census Tract 219.09, DeKalb County, Georgia",2014,GA,0.591,0.038,0.728,0.037,0.515012363,22.33,33.96,34598,1992,492,518,n/a
13089021910,"Census Tract 219.10, DeKalb County, Georgia",2014,GA,0.352,0.053,0.736,0.028,0.330163043,10.49,17.54,46795,1446.67,2232.44,504.78,n/a
13089021911,"Census Tract 219.11, DeKalb County, Georgia",2014,GA,0.882,0,0.979,0.021,0.906533575,17.54,39.65,23796,1612,580,372.33,n/a
13089021912,"Census Tract 219.12, DeKalb County, Georgia",2014,GA,0.042,0.064,0.32,0.014,0,16.15,4.81,88287,1408.99,990.55,416.45,n/a
13089021913,"Census Tract 219.13, DeKalb County, Georgia",2014,GA,0.902,0,0.817,0.114,0.83277027,23.02,31.73,32197,1520.95,1358.44,512.63,n/a
13089022001,"Census Tract 220.01, DeKalb County, Georgia",2014,GA,0.273,0.054,0.178,0.077,0.203315456,4.47,16.25,65146,1878.16,1557.5,776.78,n/a
13089022004,"Census Tract 220.04, DeKalb County, Georgia",2014,GA,0.233,0.103,0.747,0.006,0.250946458,10.79,17.89,49366,1902.27,1615.23,584.11,n/a
13089022005,"Census Tract 220.05, DeKalb County, Georgia",2014,GA,0.603,0.127,0.695,0.022,0.547158758,5.1,25.85,32564,1412.62,1371.28,450.69,n/a
13089022007,"Census Tract 220.07, DeKalb County, Georgia",2014,GA,0.891,0.295,0.571,0.02,0.795317221,6.02,40.94,30951,890.85,547.47,547.99,n/a
13089022008,"Census Tract 220.08, DeKalb County, Georgia",2014,GA,0.822,0.426,0.413,0.03,0.662724151,3.28,45.84,24455,1612,580,372.33,n/a
13089022009,"Census Tract 220.09, DeKalb County, Georgia",2014,GA,0.906,0.032,0.862,0,0.872522347,11.82,27.1,31154,890.85,547.47,547.99,n/a
13089022010,"Census Tract 220.10, DeKalb County, Georgia",2014,GA,0.463,0.407,0.324,0.032,0.418181818,3.3,32.17,39091,1484.6,2169.74,536.75,n/a
13089022100,"Census Tract 221, DeKalb County, Georgia",2014,GA,0.572,0.044,0.754,0.051,0.410452143,5.53,28.88,31423,996,492,104,n/a
13089022203,"Census Tract 222.03, DeKalb County, Georgia",2014,GA,0.759,0.158,0.265,0.066,0.743232792,2.95,9.25,46250,1715.55,2480.38,509.08,n/a
13089022204,"Census Tract 222.04, DeKalb County, Georgia",2014,GA,0.698,0.26,0.177,0.106,0.521412226,4.07,22.85,37703,-9999,-9999,-9999,n/a
13089022301,"Census Tract 223.01, DeKalb County, Georgia",2014,GA,0.501,0.094,0.081,0.051,0.408873284,0.72,4.11,48643,2343.72,715.18,214.64,n/a
13089022302,"Census Tract 223.02, DeKalb County, Georgia",2014,GA,0.499,0.089,0.112,0.12,0.473490088,1.02,15.46,59652,1423.45,1058.53,732.23,n/a
13089022401,"Census Tract 224.01, DeKalb County, Georgia",2014,GA,0.488,0.057,0.031,0.014,0.421875,1.73,6.2,70417,1714.02,468.79,310.78,n/a
13089022402,"Census Tract 224.02, DeKalb County, Georgia",2014,GA,0.74,0.309,0.156,0.042,0.803675048,0.17,0,32356,996,492,104,n/a
13089022403,"Census Tract 224.03, DeKalb County, Georgia",2014,GA,0.158,0.038,0.011,0.026,0.11492817,0.81,1.46,136813,1797.04,719.91,849.32,n/a
13089022500,"Census Tract 225, DeKalb County, Georgia",2014,GA,0.457,0.039,0.308,0.032,0.426066162,1.9,16.5,53234,1394.43,828.35,478.39,n/a
13089022600,"Census Tract 226, DeKalb County, Georgia",2014,GA,0.404,0.039,0.096,0.045,0.497232172,0.54,1.89,72995,1018.65,1025.61,349.04,n/a
13089022700,"Census Tract 227, DeKalb County, Georgia",2014,GA,0.315,0.032,0.228,0.025,0.202318841,0.67,7.79,92000,1802.09,903.63,674.95,n/a
13089022800,"Census Tract 228, DeKalb County, Georgia",2014,GA,0.276,0.073,0.25,0.02,0.172720534,0.43,6.52,94750,2032.44,1350.41,382.33,n/a
13089022900,"Census Tract 229, DeKalb County, Georgia",2014,GA,0.269,0.042,0.269,0.042,0.132275132,1.03,5.61,72895,1018.65,1025.61,349.04,n/a
13089023000,"Census Tract 230, DeKalb County, Georgia",2014,GA,0.318,0.025,0.089,0.005,0.40625,0.91,1.26,59745,1788.25,755.92,433.57,n/a
13089023101,"Census Tract 231.01, DeKalb County, Georgia",2014,GA,0.418,0.001,0.757,0.045,0.14009901,10.04,15.49,42617,1895.8,1465.97,645.23,n/a
13089023102,"Census Tract 231.02, DeKalb County, Georgia",2014,GA,0.546,0.011,0.626,0.029,0.44340176,15.74,17.04,39651,1449.5,794.5,1873.21,n/a
